,WSM,TOPSIS,VIKOR,Average
266,0.639,0.2052,0.2632,0.604758986704621
267,0.658,0.1603,0.5356,0.44959460294803366
268,0.3392,0.0706,0.781,0.2201979473110501
269,0.6262,0.1268,0.5607,0.4239587303028445
270,0.6989,0.1622,0.4113,0.5280802391682536
271,0.5478,0.1102,0.5951,0.3816178520457344
272,0.5837,0.1232,0.5964,0.3926080615575793
273,0.5947,0.1372,0.5133,0.44138329714659574
274,0.5883,0.1593,0.4142,0.498410618867616
275,0.542,0.1317,0.5317,0.4166637877233874
276,0.5424,0.1076,0.555,0.401653308214933
277,0.6749,0.1941,0.2569,0.6152229270760315
278,0.6242,0.1398,0.5486,0.43089362956534877
279,0.4137,0.0766,0.7047,0.2821185052420348
280,0.6264,0.1454,0.4429,0.4898958511765536
281,0.6098,0.135,0.4747,0.46669985322474655
282,0.6257,0.1265,0.5669,0.42058123828815763
283,0.4619,0.1065,0.6424,0.3316803838034441
284,0.6905,0.1564,0.3748,0.5460163532349558
285,0.5104,0.1625,0.6279,0.35951733198832014
286,0.6208,0.1268,0.5482,0.4289098040380984
287,0.6133,0.1329,0.5777,0.4119402213914053
288,0.5375,0.1102,0.5357,0.4113535061233829
289,0.6005,0.1371,0.5188,0.4399269177943082
290,0.4863,0.1146,0.5877,0.369097725541624
291,0.6477,0.1336,0.4869,0.46999313931162867
292,0.6416,0.1459,0.4357,0.49792911142049123
293,0.3254,0.082,0.9088,0.16538727883365154
294,0.6268,0.1275,0.5713,0.41874140946412264
295,0.5896,0.1301,0.5941,0.39620807664660246
296,0.4792,0.1113,0.6569,0.32939587125524206
297,0.5147,0.1085,0.6142,0.36185040140920116
298,0.731,0.2159,0.3368,0.5837577948087718
299,0.5396,0.105,0.5854,0.38404128944685095
300,0.6613,0.2077,0.2282,0.6310649293060104
301,0.6065,0.1333,0.4753,0.4653538030359266
302,0.6942,0.1943,0.265,0.6146714366228514
303,0.7027,0.1686,0.3331,0.5741629132920377
304,0.6942,0.2068,0.316,0.5857820413771662
305,0.7374,0.2364,0.2111,0.6608319340044033
306,0.6351,0.1953,0.3271,0.5643671092471637
307,0.6715,0.1589,0.3497,0.5560595813399856
308,0.6359,0.1612,0.383,0.5282176577889081
309,0.6804,0.183,0.3803,0.5428163381844728
310,0.5002,0.1162,0.6246,0.35292112433233574
311,0.62,0.1291,0.5317,0.4376442482199441
312,0.6301,0.1311,0.5724,0.4195023778240119
313,0.7025,0.1917,0.2188,0.6440983131479231
314,0.5833,0.1227,0.5577,0.41276992380744026
315,0.6265,0.1255,0.5205,0.4451804690235186
316,0.4592,0.1014,0.644,0.3295838527598098
317,0.6082,0.1212,0.6002,0.39787975570516276
318,0.6856,0.1631,0.3432,0.5636338128607971
319,0.6766,0.1534,0.4695,0.48921580616329235
320,0.6782,0.176,0.3538,0.5568402535736798
321,0.6208,0.1335,0.4658,0.4744576092761081
322,0.6799,0.1699,0.3089,0.5830284812940102
323,0.6701,0.1437,0.4135,0.5176802430072062
324,0.5529,0.1666,0.6042,0.38444137394406447
325,0.741,0.1906,0.3646,0.5679624001639545
326,0.5645,0.1195,0.6239,0.3724805095572116
327,0.6975,0.2001,0.2775,0.6085362585746226
328,0.6435,0.1691,0.3923,0.5254013113801678
329,0.5622,0.1202,0.5681,0.40101993092613236
330,0.5842,0.1227,0.5604,0.4115806057141177
331,0.597,0.1259,0.4562,0.47317677774802097
332,0.5802,0.1247,0.6104,0.3845588576538057
333,0.5104,0.1273,0.6486,0.34453475731774874
334,0.6497,0.1682,0.325,0.5663231321427724
335,0.6065,0.1324,0.5062,0.4480475398883471
336,0.5303,0.1227,0.603,0.3735835984087096
337,0.6596,0.1442,0.515,0.4592004181182765
338,0.448,0.0815,0.6679,0.31189530294635726
339,0.5509,0.1112,0.5843,0.3883439699544722
340,0.6516,0.1514,0.4038,0.519153464786666
341,0.5377,0.1234,0.5901,0.3826245300552488
342,0.5907,0.1447,0.4662,0.4674804220499507
343,0.62,0.1412,0.4983,0.4568508257626334
344,0.4807,0.1016,0.6862,0.31392114614979344
345,0.6792,0.1896,0.3715,0.5482272348214744
346,0.6516,0.1906,0.2635,0.605830954144801
347,0.6308,0.1581,0.5371,0.4407024120651032
348,0.6551,0.1823,0.4111,0.5188475633555583
349,0.5014,0.1064,0.6579,0.33495206373449915
350,0.6195,0.1376,0.5727,0.41680789699812554
351,0.7272,0.2117,0.2265,0.6468076684764954
352,0.6722,0.1606,0.3473,0.5577785591074652
353,0.5255,0.1249,0.5992,0.3744734610089212
354,0.4913,0.099,0.5968,0.36400626093516575
355,0.5215,0.1162,0.6146,0.3642935107849164
356,0.6215,0.1327,0.4546,0.4809010469940776
357,0.6448,0.2064,0.2308,0.6259137448562702
358,0.5607,0.1205,0.5206,0.4267846681876002
359,0.6845,0.1819,0.3815,0.5430519846202572
360,0.6996,0.2025,0.1944,0.6593068989476752
361,0.478,0.1,0.5915,0.36350092847199167
362,0.634,0.1666,0.3555,0.5444336442579574
363,0.6266,0.1556,0.4087,0.5104965866683145
364,0.6701,0.1815,0.3302,0.5692148074321327
365,0.5448,0.1126,0.5458,0.4078159584910821
366,0.6275,0.1286,0.5634,0.4231104087587541
367,0.5393,0.2144,0.4582,0.4676887062993932
368,0.6829,0.2055,0.2926,0.5967804763897693
369,0.4832,0.1023,0.5734,0.3752729873039092
370,0.5177,0.1068,0.6004,0.36995217258451124
371,0.6424,0.135,0.544,0.4381450125243924
372,0.6711,0.1647,0.3255,0.5706908042013644
373,0.3086,0.6573,0.7577,0.4219175559276954
374,0.5807,0.1187,0.6095,0.3845965808480361
375,0.6441,0.1916,0.4964,0.4698857414308292
376,0.6503,0.1867,0.3206,0.5708128108233032
377,0.5591,0.1304,0.5954,0.38661400647157107
378,0.5292,0.1004,0.6228,0.36079702881259984
379,0.6082,0.1277,0.592,0.40262344069862605
380,0.5976,0.14,0.4936,0.45334934873671096
381,0.6124,0.1629,0.3676,0.5319140485078393
382,0.6294,0.1334,0.5391,0.43678592582637094
383,0.6818,0.179,0.276,0.603879580711254
384,0.6537,0.1569,0.4059,0.5189676540980179
385,0.5788,0.145,0.4361,0.4819761332265323
386,0.5427,0.1236,0.5934,0.3822950771328346
387,0.6929,0.1923,0.3771,0.5487422655491374
388,0.6737,0.1488,0.4011,0.526077346974758
389,0.6645,0.1416,0.4223,0.5110732462181913
390,0.6019,0.1469,0.4132,0.5010965226381041
391,0.3833,0.0646,0.7135,0.2677253275280469
392,0.3275,0.0696,0.8535,0.18340017175564477
393,0.6047,0.1562,0.5576,0.42226867039836147
394,0.5716,0.1433,0.4091,0.49607175287452115
395,0.642,0.149,0.4135,0.5109640153670315
396,0.6443,0.1377,0.4232,0.5050366372848607
397,0.5318,0.0997,0.5701,0.38980928670312615
398,0.4432,0.1285,0.7037,0.29687668820572627
399,0.4707,0.0895,0.6358,0.3362076635057565
400,0.5461,0.1106,0.5349,0.41409389635685284
401,0.605,0.1326,0.541,0.42874272938441765
402,0.505,0.1175,0.5482,0.39649526478887487
403,0.6971,0.189,0.399,0.5371279940572824
404,0.7211,0.246,0.2579,0.6304823922997375
405,0.6965,0.193,0.225,0.6391475964125971
406,0.6048,0.1539,0.3701,0.5278723103175615
407,0.5019,0.2281,0.3785,0.509039026008812
408,0.5989,0.1277,0.5104,0.4432634758244807
409,0.6073,0.1297,0.5916,0.40274627869168445
410,0.4595,0.087,0.6274,0.3375116738721789
411,0.6458,0.1382,0.5558,0.4333568044925567
412,0.6124,0.1496,0.4408,0.48792737164459216
413,0.6571,0.2277,0.156,0.6768147966763138
414,0.3864,0.0852,0.7054,0.2746512042573271
415,0.6461,0.1417,0.4483,0.4916290817272713
416,0.6547,0.141,0.541,0.4438819865685022
417,0.6522,0.1341,0.4806,0.47471674817726833
418,0.4716,0.1259,0.6221,0.3473337875876748
419,0.4583,0.1161,0.675,0.3144265271887854
420,0.6167,0.1684,0.3298,0.556017415194884
421,0.6535,0.2259,0.4891,0.48086494777640015
422,0.5813,0.1221,0.5358,0.4240227364186972
423,0.646,0.1731,0.3195,0.5692033098990202
424,0.5334,0.103,0.6098,0.3690715811329829
425,0.6445,0.2115,0.2381,0.6218854637310636
426,0.633,0.1646,0.4973,0.46327032389308076
427,0.6361,0.1544,0.4447,0.4921945702666782
428,0.5727,0.2535,0.3229,0.560453332579975
429,0.6092,0.1568,0.4419,0.4871741013231307
430,0.4834,0.1654,0.5405,0.4006399692991202
431,0.6761,0.1517,0.387,0.5349865502982295
432,0.67,0.1783,0.2867,0.5947400373272343
433,0.627,0.1359,0.5524,0.42934755501807625
434,0.6221,0.1594,0.4126,0.5074875072353998
435,0.7351,0.2414,0.2132,0.6596087552481394
436,0.4455,0.0803,0.6707,0.30959283260437415
437,0.3519,0.1261,0.8951,0.18718731260424676
438,0.6581,0.143,0.4164,0.5128823471323614
439,0.606,0.1464,0.4404,0.4862645041538607
440,0.4038,0.0981,0.7266,0.26994768196819174
441,0.706,0.2124,0.3583,0.5648989051148886
442,0.6959,0.1973,0.2871,0.6022015891709354
443,0.4653,0.0889,0.6617,0.3207728573305416
444,0.5863,0.1275,0.6006,0.39164600470322686
445,0.6559,0.1636,0.3431,0.5566230816270558
446,0.7095,0.2669,0.1055,0.7225744653667191
447,0.7351,0.2522,0.2059,0.6651716011676987
448,0.709,0.2464,0.1478,0.6941703738996645
449,0.5158,0.1224,0.5394,0.40469820360362363
450,0.6415,0.1373,0.4825,0.4710233136480614
451,0.5907,0.1492,0.4364,0.4850628515976048
452,0.7158,0.2077,0.1731,0.6762377688357846
453,0.6566,0.1461,0.411,0.5158379348206179
454,0.5326,0.1522,0.4206,0.4811799912714576
455,0.6938,0.2461,0.3209,0.5873922505447275
456,0.5385,0.1139,0.6024,0.37540816853126674
457,0.5692,0.1338,0.5391,0.4199796006950814
458,0.5573,0.1218,0.5497,0.40981980796442724
459,0.7733,0.2027,0.3149,0.6054797849639574
460,0.4396,0.0905,0.6882,0.29952683853037276
461,0.7515,0.246,0.1413,0.7069569258448495
462,0.6863,0.2002,0.3202,0.5807663643841644
463,0.692,0.1726,0.2958,0.5938508634328993
464,0.6485,0.1489,0.484,0.4731699620643728
465,0.6274,0.162,0.4563,0.4841530718688048
466,0.6582,0.1419,0.526,0.45279590435426864
467,0.6803,0.155,0.3769,0.5421216865243448
468,0.673,0.1504,0.4071,0.5226251553455881
469,0.6322,0.1402,0.4759,0.472411457312373
470,0.6864,0.1971,0.209,0.6470888772031242
471,0.7015,0.1657,0.3328,0.5737903075166049
472,0.635,0.1457,0.441,0.49320791457558744
473,0.3273,0.0859,0.9069,0.16724983109109556
474,0.5367,0.1244,0.5731,0.3916296605212633
475,0.287,0.0501,0.7981,0.1939293892116406
476,0.5703,0.1198,0.5163,0.43166755147914465
477,0.456,0.1078,0.6442,0.32919640338254
478,0.6121,0.1549,0.355,0.538650150840042
479,0.5761,0.1322,0.5953,0.3918065070924677
480,0.5835,0.151,0.4649,0.4670125854835178
481,0.6292,0.1315,0.559,0.4261533796651154
482,0.677,0.1599,0.3476,0.5587030365050829
483,0.5989,0.1519,0.4428,0.48362614176655083
484,0.4736,0.0918,0.6159,0.3480717871359298
485,0.5117,0.1071,0.5719,0.3839834709984273
486,0.6413,0.1339,0.5478,0.4357457068061601
487,0.7206,0.1955,0.2058,0.6562741553649664
488,0.5855,0.1339,0.4646,0.4661195050628111
489,0.4845,0.0924,0.6707,0.3220692829190639
490,0.6118,0.1688,0.3793,0.5253971117164616
491,0.4421,0.1145,0.6848,0.3044652311841206
492,0.4743,0.1078,0.5882,0.3650588582680881
493,0.4724,0.1085,0.6494,0.3310954650852228
494,0.661,0.1359,0.5064,0.46340621812832855
495,0.6059,0.1556,0.3678,0.5296459100191372
496,0.5306,0.1005,0.6243,0.3604338940776797
497,0.6664,0.1519,0.3825,0.5351569863133621
498,0.655,0.1409,0.5029,0.46402052540809013
499,0.6137,0.138,0.4803,0.4648470533412039
500,0.5159,0.1064,0.6382,0.3493944332699077
501,0.5251,0.1331,0.4661,0.450538888443606
502,0.6679,0.1593,0.3659,0.5457769086357539
503,0.5591,0.1216,0.6235,0.3712555117435969
504,0.6418,0.1602,0.5456,0.4396820896966353
505,0.3452,0.065,0.7976,0.21350172833024095
506,0.5592,0.1201,0.5542,0.4077216587330136
507,0.4869,0.0834,0.637,0.33968439763992697
508,0.6127,0.1478,0.4033,0.5095676157292574
509,0.4984,0.1156,0.6679,0.32990108365993587
510,0.5949,0.1445,0.4009,0.506463899996831
511,0.6681,0.1513,0.404,0.5232083992062818
512,0.6707,0.1932,0.4318,0.5124365228982024
513,0.6737,0.1807,0.272,0.6046173045819976
514,0.6755,0.1543,0.3746,0.542185555875477
515,0.6379,0.1305,0.5664,0.4248491932439086
516,0.5634,0.1677,0.4693,0.46123979013090355
517,0.5251,0.1181,0.6361,0.3543189100231598
518,0.498,0.1066,0.6182,0.35481754184369185
519,0.7297,0.2531,0.0987,0.7293018209219007
520,0.6782,0.1813,0.2624,0.6114563230517778
521,0.5967,0.1349,0.5023,0.44779708127677653
522,0.6288,0.1875,0.3019,0.5773184285989839
523,0.6459,0.1941,0.2928,0.5872016050727382
524,0.6513,0.2835,0.1153,0.7073168017232448
525,0.5953,0.1249,0.5578,0.416325402780085
526,0.6012,0.1444,0.5015,0.450327459744573
527,0.4745,0.1642,0.6002,0.36474451606569774
528,0.5839,0.1323,0.4644,0.46569572576952006
529,0.6481,0.1767,0.4437,0.49810484237758623
530,0.541,0.1324,0.6102,0.37385444761297143
531,0.7272,0.2065,0.253,0.6305244983345215
532,0.6361,0.134,0.5115,0.45346175913741615
533,0.675,0.195,0.4264,0.516760079727527
534,0.6743,0.1821,0.3913,0.5349224859734353
535,0.5309,0.124,0.5014,0.4304471419349884
536,0.6051,0.1478,0.474,0.46703388956263125
537,0.6514,0.1992,0.234,0.6246171499406656
538,0.6524,0.1475,0.3979,0.5224119370764799
539,0.6144,0.1881,0.4082,0.5111023136320163
540,0.6787,0.1962,0.2704,0.6081390877093825
541,0.6186,0.1436,0.4403,0.4892356538520062
542,0.621,0.1282,0.5695,0.4179998767942402
543,0.6341,0.1528,0.3646,0.5378545286599342
544,0.6507,0.1411,0.4622,0.4850456483672439
545,0.6973,0.199,0.3287,0.5783144499318688
546,0.5927,0.1485,0.4298,0.48932438422788627
547,0.6121,0.1368,0.4836,0.4624738197995644
548,0.6838,0.1828,0.2687,0.609049328872465
549,0.6387,0.1307,0.5117,0.4537959122777551
550,0.5383,0.1745,0.4896,0.4442325213218861
551,0.7086,0.197,0.307,0.5934559730932026
552,0.5669,0.131,0.5509,0.41263643440685166
553,0.6179,0.1414,0.4895,0.4611544155703163
554,0.5292,0.108,0.555,0.3981484999343838
555,0.4872,0.1195,0.5517,0.39018365931955684
556,0.5571,0.1171,0.6256,0.36915238723324
557,0.5596,0.122,0.5306,0.42102709176488873
558,0.6794,0.184,0.3042,0.5869774203493692
559,0.6436,0.2007,0.2697,0.6013296799593381
560,0.6306,0.1544,0.515,0.45199068574473966
561,0.6582,0.2053,0.2216,0.634226422502248
562,0.5759,0.1268,0.6017,0.3879137520119646
563,0.4034,0.0952,0.7535,0.2562154347419374
564,0.6556,0.1544,0.4,0.5226031764159111
565,0.4078,0.0959,0.7266,0.27091140802852876
566,0.5112,0.1165,0.5634,0.3894182109249643
567,0.4959,0.1091,0.5938,0.36776816746423285
568,0.4456,0.0776,0.6632,0.31342546163322466
569,0.522,0.1162,0.6413,0.3505429745409256
570,0.6106,0.1757,0.5398,0.43556817950809956
571,0.6016,0.1333,0.5576,0.41901558324243743
572,0.6824,0.1947,0.3486,0.5627320490251111
573,0.6725,0.1627,0.3719,0.5437347165668199
574,0.7278,0.2414,0.2369,0.6438800827793946
575,0.55,0.1664,0.4049,0.4958615663670658
576,0.6977,0.1638,0.3383,0.5694994600524218
577,0.583,0.1341,0.5418,0.42231062383037443
578,0.5523,0.1111,0.6269,0.3664857787145362
579,0.6552,0.1867,0.389,0.5319539218766979
580,0.6389,0.1307,0.5693,0.4236916732719679
581,0.6122,0.1397,0.4323,0.49188844263714915
582,0.5153,0.1485,0.4801,0.4414413868227582
583,0.6276,0.1758,0.3164,0.5671882615146403
584,0.5853,0.121,0.5722,0.40547988606094876
585,0.4618,0.0939,0.6448,0.3292119848972695
586,0.4727,0.0863,0.6139,0.3485110758641682
587,0.6987,0.1639,0.3559,0.5595781500380443
588,0.6443,0.1347,0.5476,0.4368072858824587
589,0.372,0.1117,0.7905,0.23100864053104161
590,0.6278,0.1473,0.4695,0.4754480833908157
591,0.5212,0.1175,0.6543,0.3438400907398671
592,0.5278,0.1183,0.5251,0.41554547284262405
593,0.6453,0.1471,0.4557,0.4877552521500922
594,0.5179,0.1155,0.6624,0.33857500941445756
595,0.5451,0.1129,0.5732,0.3928483740579818
596,0.5494,0.1624,0.5329,0.4211548468200265
597,0.6498,0.1347,0.5458,0.43936323810714983
598,0.6383,0.1655,0.4338,0.4999936729599686
599,0.6269,0.1301,0.5719,0.4187043467651131
600,0.5642,0.1248,0.6211,0.37432531974206606
601,0.7115,0.2122,0.1664,0.67985261785184
602,0.5454,0.1246,0.6084,0.37526665186237906
603,0.6734,0.1927,0.2795,0.6011602315522875
604,0.5951,0.1257,0.5484,0.4213552289933044
605,0.6194,0.1384,0.4434,0.4872159890643984
606,0.3137,0.0569,0.7716,0.21618533946593144
607,0.5816,0.1318,0.5289,0.4287548122178922
608,0.5676,0.122,0.6096,0.3809268066177543
609,0.5219,0.1027,0.5867,0.3782176013884071
610,0.7238,0.1964,0.2465,0.6326375747614111
611,0.6792,0.1892,0.2537,0.6176433963056676
612,0.6554,0.141,0.5398,0.4447090644455092
613,0.7336,0.2797,0.1243,0.7173065341958067
614,0.6594,0.2062,0.2426,0.6217270976883668
615,0.5626,0.1218,0.5913,0.3889372301541728
616,0.7192,0.2065,0.3104,0.5949928428140964
617,0.6205,0.1262,0.577,0.41381938330629225
618,0.6006,0.1215,0.5556,0.4187104333546037
619,0.6948,0.214,0.2967,0.5979997098661504
620,0.5875,0.1281,0.4966,0.44795079305655894
621,0.613,0.1504,0.3602,0.5353614367882692
622,0.7287,0.2236,0.2754,0.6194533122035913
623,0.6001,0.1383,0.4599,0.4728806128400698
624,0.5194,0.1297,0.5722,0.387954016605061
625,0.6371,0.1592,0.3473,0.549355366770909
626,0.6263,0.1637,0.4462,0.4897314212913033
627,0.7068,0.2121,0.3057,0.5953447874971275
628,0.6445,0.1549,0.4292,0.5031705207978703
629,0.6774,0.1617,0.3482,0.5586052622380135
630,0.5968,0.2132,0.3002,0.5742215077824933
631,0.7235,0.2264,0.1077,0.7198383033709723
632,0.5865,0.1245,0.5319,0.4277912224438458
633,0.607,0.1508,0.5029,0.45173686699227905
634,0.6523,0.1407,0.5494,0.4388145223212194
635,0.6163,0.1334,0.4653,0.47355659746222517
636,0.5354,0.1228,0.5863,0.38396409858214603
637,0.5508,0.1389,0.6013,0.3820274021585363
638,0.6114,0.1563,0.4115,0.5052296745045762
639,0.7029,0.2676,0.1221,0.7110912845760381
640,0.6759,0.1708,0.2994,0.5878266189957715
641,0.6342,0.1592,0.3887,0.5242987364089293
642,0.6216,0.1282,0.561,0.42257352496340794
643,0.6941,0.1774,0.2766,0.6061765171961052
644,0.6304,0.1536,0.4279,0.5002078817851634
645,0.686,0.201,0.3032,0.590766129699393
646,0.5787,0.1401,0.4475,0.4748634182583451
647,0.6235,0.1513,0.4139,0.5063344369090454
648,0.6246,0.1852,0.2829,0.5877337398856731
649,0.6267,0.1793,0.4638,0.48161223510205803
650,0.704,0.2096,0.2959,0.600151025159501
651,0.6083,0.1519,0.4431,0.48579488058232967
652,0.5186,0.1076,0.5861,0.3780464587851604
653,0.3386,0.1653,0.7909,0.23019258024532416
654,0.4793,0.0909,0.6509,0.330696153591178
655,0.6442,0.1646,0.4374,0.4993856786092289
656,0.5969,0.1382,0.4884,0.4559111470451233
657,0.5354,0.1237,0.4858,0.44059273598188153
658,0.6775,0.2304,0.4286,0.5205530501303397
659,0.5301,0.1204,0.6211,0.36377555580330023
660,0.6682,0.1623,0.3379,0.562484524231556
661,0.6001,0.1241,0.5928,0.3994373104756239
662,0.5883,0.1409,0.5704,0.4092105827077301
663,0.6569,0.2171,0.3007,0.5873274129478379
664,0.4743,0.11,0.5999,0.3586949999651515
665,0.5517,0.1241,0.5985,0.38222499394989856
666,0.637,0.1345,0.5622,0.4271010360558728
667,0.6544,0.1737,0.3305,0.5646366123446123
668,0.5785,0.1225,0.5276,0.42780276413319257
669,0.7035,0.1888,0.3378,0.5735246306829377
670,0.5974,0.1365,0.4858,0.4573487148773898
671,0.6454,0.1441,0.4614,0.4843373359550139
672,0.6167,0.1688,0.451,0.48509000195839946
673,0.5304,0.1001,0.6341,0.3552636204285488
674,0.6612,0.1454,0.4204,0.511612662079429
675,0.5415,0.1131,0.5639,0.3969553350189414
676,0.513,0.1218,0.6039,0.368146678648606
677,0.6337,0.1463,0.4582,0.48322858462636503
678,0.6396,0.1305,0.5602,0.42853089386880844
679,0.5014,0.0964,0.6226,0.3525388772887325
680,0.4925,0.1244,0.5907,0.37002311144035316
681,0.6777,0.1943,0.2374,0.6276627956156076
682,0.3622,0.0689,0.7461,0.24473360210645373
683,0.6199,0.1355,0.4974,0.456800456435849
684,0.4996,0.1253,0.5747,0.38088069523145957
685,0.6154,0.1308,0.5518,0.4258140955863251
686,0.6232,0.1712,0.4108,0.5099478404699838
687,0.6545,0.1436,0.4273,0.5058191208327341
688,0.3972,0.0873,0.6948,0.2835726979100774
689,0.6581,0.1688,0.3624,0.5462911622935154
690,0.6004,0.1388,0.4996,0.4506392614941579
691,0.6304,0.1332,0.5143,0.45028407588987646
692,0.7222,0.2166,0.274,0.6180026181174316
693,0.5188,0.127,0.5382,0.4065698070442516
694,0.6241,0.168,0.3675,0.5351593099255586
695,0.6001,0.1471,0.5679,0.4145729489486742
696,0.6221,0.1414,0.5115,0.4502399304815156
697,0.6257,0.1338,0.5631,0.4232158255547635
698,0.6989,0.1663,0.3415,0.5681549735767522
699,0.5987,0.1298,0.484,0.4581165244782161
700,0.673,0.1981,0.2703,0.6071160745689411
701,0.6915,0.1765,0.2968,0.59348567379508
702,0.6641,0.1592,0.4751,0.48328993264912934
703,0.6784,0.1667,0.4513,0.5009169831419173
704,0.3593,0.0742,0.8052,0.2155098837640631
705,0.5897,0.1369,0.4219,0.4922108349071565
706,0.6405,0.1652,0.3627,0.5415819485544178
707,0.568,0.1691,0.386,0.5114696892289904
708,0.618,0.1657,0.3692,0.532518607186641
709,0.6802,0.1547,0.378,0.5414388561970779
710,0.5355,0.1235,0.5842,0.3851915692223805
711,0.5756,0.1644,0.3606,0.5280032765049854
712,0.5935,0.1693,0.5585,0.4201289349711586
713,0.6658,0.1503,0.3645,0.5453119107446672
714,0.5341,0.102,0.6235,0.36200813112415026
715,0.6627,0.1611,0.3496,0.5541933787045817
716,0.6132,0.1293,0.5829,0.40890659080039293
717,0.4984,0.1058,0.587,0.37191814153117086
718,0.6304,0.131,0.5595,0.4262033047736725
719,0.4553,0.0977,0.6283,0.33675458423011856
720,0.6624,0.2029,0.3989,0.5298734565912884
721,0.6501,0.1753,0.3226,0.5684895856565888
722,0.5338,0.1221,0.6024,0.37483848655120783
723,0.6448,0.1532,0.3948,0.5228078040733516
724,0.5201,0.1074,0.5993,0.37127008363184877
725,0.7531,0.2234,0.233,0.6500374527671464
726,0.6785,0.1935,0.22,0.6383612809373701
727,0.6046,0.1673,0.3586,0.5359123053261606
728,0.6014,0.3853,0.5226,0.4804462498552778
729,0.4056,0.1115,0.6723,0.3005421634313562
730,0.685,0.1651,0.3469,0.5615088672496633
731,0.5956,0.1324,0.4931,0.4524164066432605
732,0.6267,0.1455,0.4267,0.4992375166190938
733,0.545,0.1763,0.4043,0.49614388235672124
734,0.6291,0.1584,0.3574,0.5414313529894627
735,0.5751,0.1306,0.5734,0.4028134679972853
736,0.7229,0.2253,0.1837,0.6729916448218358
737,0.6794,0.1904,0.2431,0.6242125639555808
738,0.7051,0.1691,0.3219,0.5813101151708956
739,0.5607,0.1292,0.6037,0.38263760269999597
740,0.6046,0.1503,0.4745,0.4668622751947303
741,0.7278,0.229,0.1888,0.6713371641731151
742,0.6287,0.1899,0.384,0.5287715395139947
743,0.6772,0.2092,0.2392,0.6278994186969757
744,0.6164,0.1323,0.4935,0.4577247032879042
745,0.6154,0.1712,0.462,0.47880921461475656
746,0.5213,0.097,0.5698,0.386923064704083
747,0.6068,0.1289,0.491,0.456252464102935
748,0.6419,0.1705,0.3338,0.5594992555848489
749,0.6375,0.1499,0.4945,0.46452920037388395
750,0.6404,0.1567,0.3858,0.5272662695450943
751,0.5281,0.1191,0.5229,0.41694792240758316
752,0.4373,0.0866,0.6565,0.315423922681841
753,0.5918,0.1451,0.4493,0.477490205135142
754,0.6496,0.1557,0.3835,0.5307588002096622
755,0.6933,0.2028,0.2984,0.5954767921590227
756,0.6744,0.1789,0.392,0.5342252661565157
757,0.456,0.1143,0.6476,0.3280235159253068
758,0.5389,0.1187,0.5646,0.39635354041562443
759,0.7517,0.2338,0.0944,0.7344828044277143
760,0.4842,0.1212,0.637,0.3423174842160418
761,0.28,0.0544,0.8767,0.1554646358500865
762,0.5866,0.1195,0.5262,0.4305196940907582
763,0.6448,0.1505,0.4229,0.5064293514400602
764,0.6308,0.131,0.559,0.4265800370387719
765,0.4761,0.1116,0.6104,0.35350345118541626
766,0.6592,0.1483,0.3885,0.5295969410787792
767,0.7244,0.2244,0.2608,0.6271092408823203
768,0.6296,0.1322,0.535,0.4389017931154987
769,0.488,0.0868,0.6193,0.3497932489342812
770,0.5756,0.1335,0.528,0.4277870346328883
771,0.6626,0.2157,0.348,0.5606404364652982
772,0.5861,0.1346,0.534,0.4274526757431751
773,0.5121,0.1089,0.5836,0.37775855384094215
774,0.674,0.1524,0.3847,0.5358357705491488
775,0.7069,0.1829,0.247,0.627281232781597
776,0.7219,0.2763,0.0951,0.7324973952172117
777,0.5583,0.1543,0.3973,0.5011047495284794
778,0.508,0.1028,0.5825,0.37674431249854323
779,0.3816,0.0918,0.7252,0.26345664538971114
780,0.5936,0.1408,0.5102,0.44313835762659953
781,0.5988,0.1398,0.5224,0.4377515048517823
782,0.6235,0.1507,0.4146,0.505875653693672
783,0.5429,0.1231,0.5909,0.38363468299933473
784,0.3586,0.0594,0.7556,0.2379978571332103
785,0.608,0.1276,0.5842,0.4065244740479963
786,0.7776,0.2651,0.1312,0.7207097023073854
787,0.7609,0.2297,0.2169,0.6620009018120746
788,0.6212,0.1309,0.527,0.44066181023546847
789,0.6307,0.1636,0.3847,0.5261967607273917
790,0.6465,0.1576,0.386,0.5287171058325993
791,0.2834,0.0918,0.8634,0.167095972423036
792,0.6545,0.2998,0.4467,0.5154692105257113
793,0.3235,0.1174,0.9318,0.1655019576923488
794,0.5657,0.1374,0.5983,0.3877478188204287
795,0.5687,0.121,0.6162,0.3777928771165492
796,0.6119,0.1341,0.4771,0.4658233248775763
797,0.6518,0.1529,0.3939,0.5250340712753793
798,0.6268,0.1578,0.4479,0.488316603240152
799,0.6351,0.1557,0.5402,0.44005814274934174
800,0.7063,0.1978,0.3629,0.560765187043561
801,0.578,0.1329,0.5325,0.42590333175498873
802,0.6095,0.1621,0.327,0.5555587034688594
803,0.5287,0.1204,0.5143,0.4221443248463729
804,0.5228,0.108,0.5675,0.3894756641948249
805,0.3507,0.0939,0.8079,0.21376263939238777
806,0.5396,0.1251,0.5749,0.39151454634534333
807,0.6047,0.1416,0.4724,0.46725631723926436
808,0.7099,0.1963,0.3577,0.5644699761723381
809,0.6887,0.1647,0.325,0.5751624683513347
810,0.5554,0.1102,0.6115,0.37523748346880276
